MAN_Code,Topology_Class,Circuit,Motif_Size,Level_String,Num_Input_Nodes,Num_Middle_Nodes,Num_Output_Nodes,NDA_String,Num_Unique_NDAs,Team_String,Num_Unique_Teams,TF_String,Num_TFs,Count
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M26 : M26,2,1_2,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : Intermodular,2,105_2,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : Intermodular,2,6_2,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : Intermodular,2,6_2,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : M37.1,2,105_2,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : M37.1,2,109_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : M37.1,2,12_2,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : M37.1,2,3_2,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : M37.1,2,6_2,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : M37.1,2,9_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.13 : Intermodular,2,37_2,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.15 : Intermodular,2,1_5,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.20 : Intermodular,2,13_1,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.21 : Intermodular,2,1_4,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.3 : M37.3,2,3_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.32 : M37.32,2,111_1,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.49 : Intermodular,2,1_2,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.5 : Intermodular,2,3_2,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.5 : M37.5,2,3_2,2,TF_NonTF,1,2
